speech,label
./kaggle/input\Dataset\Pleasent_surprised\86_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\87_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\88_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\89_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\90_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\91_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\92_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\93_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\94_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\95_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\96_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\97_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\98_ps.wav,ps
./kaggle/input\Dataset\Pleasent_surprised\99_ps.wav,ps
./kaggle/input\Dataset\sad\01_sad.wav,sad
./kaggle/input\Dataset\sad\02_sad.wav,sad
./kaggle/input\Dataset\sad\03_sad.wav,sad
./kaggle/input\Dataset\sad\04_sad.wav,sad
./kaggle/input\Dataset\sad\05_sad.wav,sad
./kaggle/input\Dataset\sad\06_sad.wav,sad
./kaggle/input\Dataset\sad\07_sad.wav,sad
./kaggle/input\Dataset\sad\08_sad.wav,sad
./kaggle/input\Dataset\sad\09_sad.wav,sad
./kaggle/input\Dataset\sad\100_sad.wav,sad
./kaggle/input\Dataset\sad\101_sad.wav,sad
./kaggle/input\Dataset\sad\102_sad.wav,sad
./kaggle/input\Dataset\sad\103_sad.wav,sad
./kaggle/input\Dataset\sad\104_sad.wav,sad
./kaggle/input\Dataset\sad\105_sad.wav,sad
./kaggle/input\Dataset\sad\106_sad.wav,sad
./kaggle/input\Dataset\sad\107_sad.wav,sad
./kaggle/input\Dataset\sad\108_sad.wav,sad
./kaggle/input\Dataset\sad\109_sad.wav,sad
./kaggle/input\Dataset\sad\10_sad.wav,sad
./kaggle/input\Dataset\sad\110_sad.wav,sad
./kaggle/input\Dataset\sad\111_sad.wav,sad
./kaggle/input\Dataset\sad\112_sad.wav,sad
./kaggle/input\Dataset\sad\113_sad.wav,sad
./kaggle/input\Dataset\sad\114_sad.wav,sad
./kaggle/input\Dataset\sad\115_sad.wav,sad
./kaggle/input\Dataset\sad\116_sad.wav,sad
./kaggle/input\Dataset\sad\117_sad.wav,sad
./kaggle/input\Dataset\sad\118_sad.wav,sad
./kaggle/input\Dataset\sad\119_sad.wav,sad
./kaggle/input\Dataset\sad\11_sad.wav,sad
./kaggle/input\Dataset\sad\120_sad.wav,sad
./kaggle/input\Dataset\sad\121_sad.wav,sad
./kaggle/input\Dataset\sad\122_sad.wav,sad
./kaggle/input\Dataset\sad\123_sad.wav,sad
./kaggle/input\Dataset\sad\124_sad.wav,sad
./kaggle/input\Dataset\sad\125_sad.wav,sad
./kaggle/input\Dataset\sad\126_sad.wav,sad
./kaggle/input\Dataset\sad\127_sad.wav,sad
./kaggle/input\Dataset\sad\128_sad.wav,sad
./kaggle/input\Dataset\sad\129_sad.wav,sad
./kaggle/input\Dataset\sad\12_sad.wav,sad
./kaggle/input\Dataset\sad\130_sad.wav,sad
./kaggle/input\Dataset\sad\131_sad.wav,sad
./kaggle/input\Dataset\sad\132_sad.wav,sad
./kaggle/input\Dataset\sad\133_sad.wav,sad
./kaggle/input\Dataset\sad\134_sad.wav,sad
./kaggle/input\Dataset\sad\135_sad.wav,sad
./kaggle/input\Dataset\sad\136_sad.wav,sad
./kaggle/input\Dataset\sad\137_sad.wav,sad
./kaggle/input\Dataset\sad\138_sad.wav,sad
./kaggle/input\Dataset\sad\139_sad.wav,sad
./kaggle/input\Dataset\sad\13_sad.wav,sad
./kaggle/input\Dataset\sad\140_sad.wav,sad
./kaggle/input\Dataset\sad\141_sad.wav,sad
./kaggle/input\Dataset\sad\142_sad.wav,sad
./kaggle/input\Dataset\sad\143_sad.wav,sad
./kaggle/input\Dataset\sad\144_sad.wav,sad
./kaggle/input\Dataset\sad\145_sad.wav,sad
./kaggle/input\Dataset\sad\146_sad.wav,sad
./kaggle/input\Dataset\sad\147_sad.wav,sad
./kaggle/input\Dataset\sad\148_sad.wav,sad
./kaggle/input\Dataset\sad\149_sad.wav,sad
./kaggle/input\Dataset\sad\14_sad.wav,sad
./kaggle/input\Dataset\sad\150_sad.wav,sad
./kaggle/input\Dataset\sad\151_sad.wav,sad
./kaggle/input\Dataset\sad\152_sad.wav,sad
./kaggle/input\Dataset\sad\153_sad.wav,sad
./kaggle/input\Dataset\sad\154_sad.wav,sad
./kaggle/input\Dataset\sad\155_sad.wav,sad
./kaggle/input\Dataset\sad\156_sad.wav,sad
./kaggle/input\Dataset\sad\157_sad.wav,sad
./kaggle/input\Dataset\sad\158_sad.wav,sad
./kaggle/input\Dataset\sad\159_sad.wav,sad
./kaggle/input\Dataset\sad\15_sad.wav,sad
./kaggle/input\Dataset\sad\160_sad.wav,sad
./kaggle/input\Dataset\sad\161_sad.wav,sad
./kaggle/input\Dataset\sad\162_sad.wav,sad
./kaggle/input\Dataset\sad\163_sad.wav,sad
./kaggle/input\Dataset\sad\164_sad.wav,sad
./kaggle/input\Dataset\sad\165_sad.wav,sad
./kaggle/input\Dataset\sad\166_sad.wav,sad
./kaggle/input\Dataset\sad\167_sad.wav,sad
./kaggle/input\Dataset\sad\168_sad.wav,sad
./kaggle/input\Dataset\sad\169_sad.wav,sad
./kaggle/input\Dataset\sad\16_sad.wav,sad
./kaggle/input\Dataset\sad\170_sad.wav,sad
./kaggle/input\Dataset\sad\171_sad.wav,sad
./kaggle/input\Dataset\sad\172_sad.wav,sad
./kaggle/input\Dataset\sad\173_sad.wav,sad
./kaggle/input\Dataset\sad\174_sad.wav,sad
./kaggle/input\Dataset\sad\175_sad.wav,sad
./kaggle/input\Dataset\sad\176_sad.wav,sad
./kaggle/input\Dataset\sad\177_sad.wav,sad
./kaggle/input\Dataset\sad\178_sad.wav,sad
./kaggle/input\Dataset\sad\179_sad.wav,sad
./kaggle/input\Dataset\sad\17_sad.wav,sad
./kaggle/input\Dataset\sad\180_sad.wav,sad
./kaggle/input\Dataset\sad\181_sad.wav,sad
./kaggle/input\Dataset\sad\182_sad.wav,sad
./kaggle/input\Dataset\sad\183_sad.wav,sad
./kaggle/input\Dataset\sad\184_sad.wav,sad
./kaggle/input\Dataset\sad\185_sad.wav,sad
./kaggle/input\Dataset\sad\186_sad.wav,sad
./kaggle/input\Dataset\sad\187_sad.wav,sad
./kaggle/input\Dataset\sad\188_sad.wav,sad
./kaggle/input\Dataset\sad\189_sad.wav,sad
./kaggle/input\Dataset\sad\18_sad.wav,sad
./kaggle/input\Dataset\sad\190_sad.wav,sad
./kaggle/input\Dataset\sad\191_sad.wav,sad
./kaggle/input\Dataset\sad\192_sad.wav,sad
./kaggle/input\Dataset\sad\193_sad.wav,sad
./kaggle/input\Dataset\sad\194_sad.wav,sad
./kaggle/input\Dataset\sad\195_sad.wav,sad
./kaggle/input\Dataset\sad\196_sad.wav,sad
./kaggle/input\Dataset\sad\197_sad.wav,sad
./kaggle/input\Dataset\sad\198_sad.wav,sad
./kaggle/input\Dataset\sad\199_sad.wav,sad
./kaggle/input\Dataset\sad\19_sad.wav,sad
./kaggle/input\Dataset\sad\200_sad.wav,sad
./kaggle/input\Dataset\sad\201_sad.wav,sad
./kaggle/input\Dataset\sad\202_sad.wav,sad
./kaggle/input\Dataset\sad\203_sad.wav,sad
./kaggle/input\Dataset\sad\204_sad.wav,sad
./kaggle/input\Dataset\sad\205_sad.wav,sad
./kaggle/input\Dataset\sad\206_sad.wav,sad
./kaggle/input\Dataset\sad\207_sad.wav,sad
./kaggle/input\Dataset\sad\208_sad.wav,sad
./kaggle/input\Dataset\sad\209_sad.wav,sad
./kaggle/input\Dataset\sad\20_sad.wav,sad
./kaggle/input\Dataset\sad\210_sad.wav,sad
./kaggle/input\Dataset\sad\211_sad.wav,sad
./kaggle/input\Dataset\sad\212_sad.wav,sad
./kaggle/input\Dataset\sad\213_sad.wav,sad
./kaggle/input\Dataset\sad\214_sad.wav,sad
./kaggle/input\Dataset\sad\215_sad.wav,sad
./kaggle/input\Dataset\sad\216_sad.wav,sad
./kaggle/input\Dataset\sad\217_sad.wav,sad
./kaggle/input\Dataset\sad\218_sad.wav,sad
./kaggle/input\Dataset\sad\219_sad.wav,sad
./kaggle/input\Dataset\sad\21_sad.wav,sad
./kaggle/input\Dataset\sad\220_sad.wav,sad
./kaggle/input\Dataset\sad\221_sad.wav,sad
./kaggle/input\Dataset\sad\222_sad.wav,sad
./kaggle/input\Dataset\sad\223_sad.wav,sad
./kaggle/input\Dataset\sad\224_sad.wav,sad
./kaggle/input\Dataset\sad\225_sad.wav,sad
./kaggle/input\Dataset\sad\226_sad.wav,sad
./kaggle/input\Dataset\sad\227_sad.wav,sad
./kaggle/input\Dataset\sad\228_sad.wav,sad
./kaggle/input\Dataset\sad\229_sad.wav,sad
./kaggle/input\Dataset\sad\22_sad.wav,sad
./kaggle/input\Dataset\sad\230_sad.wav,sad
./kaggle/input\Dataset\sad\231_sad.wav,sad
./kaggle/input\Dataset\sad\232_sad.wav,sad
./kaggle/input\Dataset\sad\233_sad.wav,sad
./kaggle/input\Dataset\sad\234_sad.wav,sad
./kaggle/input\Dataset\sad\235_sad.wav,sad
./kaggle/input\Dataset\sad\236_sad.wav,sad
./kaggle/input\Dataset\sad\237_sad.wav,sad
./kaggle/input\Dataset\sad\238_sad.wav,sad
./kaggle/input\Dataset\sad\239_sad.wav,sad
./kaggle/input\Dataset\sad\23_sad.wav,sad
./kaggle/input\Dataset\sad\240_sad.wav,sad
./kaggle/input\Dataset\sad\241_sad.wav,sad
./kaggle/input\Dataset\sad\242_sad.wav,sad
./kaggle/input\Dataset\sad\243_sad.wav,sad
./kaggle/input\Dataset\sad\244_sad.wav,sad
./kaggle/input\Dataset\sad\245_sad.wav,sad
./kaggle/input\Dataset\sad\246_sad.wav,sad
./kaggle/input\Dataset\sad\247_sad.wav,sad
./kaggle/input\Dataset\sad\248_sad.wav,sad
./kaggle/input\Dataset\sad\249_sad.wav,sad
./kaggle/input\Dataset\sad\24_sad.wav,sad
./kaggle/input\Dataset\sad\250_sad.wav,sad
./kaggle/input\Dataset\sad\251_sad.wav,sad
./kaggle/input\Dataset\sad\252_sad.wav,sad
./kaggle/input\Dataset\sad\25_sad.wav,sad
./kaggle/input\Dataset\sad\26_sad.wav,sad
./kaggle/input\Dataset\sad\27_sad.wav,sad
./kaggle/input\Dataset\sad\28_sad.wav,sad
./kaggle/input\Dataset\sad\29_sad.wav,sad
./kaggle/input\Dataset\sad\30_sad.wav,sad
./kaggle/input\Dataset\sad\31_sad.wav,sad
./kaggle/input\Dataset\sad\32_sad.wav,sad
./kaggle/input\Dataset\sad\33_sad.wav,sad
./kaggle/input\Dataset\sad\34_sad.wav,sad
./kaggle/input\Dataset\sad\35_sad.wav,sad
./kaggle/input\Dataset\sad\36_sad.wav,sad
./kaggle/input\Dataset\sad\37_sad.wav,sad
./kaggle/input\Dataset\sad\38_sad.wav,sad
./kaggle/input\Dataset\sad\39_sad.wav,sad
./kaggle/input\Dataset\sad\40_sad.wav,sad
./kaggle/input\Dataset\sad\41_sad.wav,sad
./kaggle/input\Dataset\sad\42_sad.wav,sad
./kaggle/input\Dataset\sad\43_sad.wav,sad
./kaggle/input\Dataset\sad\44_sad.wav,sad
./kaggle/input\Dataset\sad\45_sad.wav,sad
./kaggle/input\Dataset\sad\46_sad.wav,sad
./kaggle/input\Dataset\sad\47_sad.wav,sad
./kaggle/input\Dataset\sad\48_sad.wav,sad
./kaggle/input\Dataset\sad\49_sad.wav,sad
./kaggle/input\Dataset\sad\50_sad.wav,sad
./kaggle/input\Dataset\sad\51_sad.wav,sad
./kaggle/input\Dataset\sad\52_sad.wav,sad
./kaggle/input\Dataset\sad\53_sad.wav,sad
./kaggle/input\Dataset\sad\54_sad.wav,sad
./kaggle/input\Dataset\sad\55_sad.wav,sad
./kaggle/input\Dataset\sad\56_sad.wav,sad
./kaggle/input\Dataset\sad\57_sad.wav,sad
./kaggle/input\Dataset\sad\58_sad.wav,sad
./kaggle/input\Dataset\sad\59_sad.wav,sad
./kaggle/input\Dataset\sad\60_sad.wav,sad
./kaggle/input\Dataset\sad\61_sad.wav,sad
./kaggle/input\Dataset\sad\62_sad.wav,sad
./kaggle/input\Dataset\sad\63_sad.wav,sad
./kaggle/input\Dataset\sad\64_sad.wav,sad
./kaggle/input\Dataset\sad\65_sad.wav,sad
./kaggle/input\Dataset\sad\66_sad.wav,sad
./kaggle/input\Dataset\sad\67_sad.wav,sad
./kaggle/input\Dataset\sad\68_sad.wav,sad
./kaggle/input\Dataset\sad\69_sad.wav,sad
./kaggle/input\Dataset\sad\70_sad.wav,sad
./kaggle/input\Dataset\sad\71_sad.wav,sad
./kaggle/input\Dataset\sad\72_sad.wav,sad
./kaggle/input\Dataset\sad\73_sad.wav,sad
./kaggle/input\Dataset\sad\74_sad.wav,sad
./kaggle/input\Dataset\sad\75_sad.wav,sad
./kaggle/input\Dataset\sad\76_sad.wav,sad
./kaggle/input\Dataset\sad\77_sad.wav,sad
./kaggle/input\Dataset\sad\78_sad.wav,sad
./kaggle/input\Dataset\sad\79_sad.wav,sad
./kaggle/input\Dataset\sad\80_sad.wav,sad
./kaggle/input\Dataset\sad\81_sad.wav,sad
./kaggle/input\Dataset\sad\82_sad.wav,sad
./kaggle/input\Dataset\sad\83_sad.wav,sad
./kaggle/input\Dataset\sad\84_sad.wav,sad
./kaggle/input\Dataset\sad\85_sad.wav,sad
./kaggle/input\Dataset\sad\86_sad.wav,sad
./kaggle/input\Dataset\sad\87_sad.wav,sad
./kaggle/input\Dataset\sad\88_sad.wav,sad
./kaggle/input\Dataset\sad\89_sad.wav,sad
./kaggle/input\Dataset\sad\90_sad.wav,sad
./kaggle/input\Dataset\sad\91_sad.wav,sad
./kaggle/input\Dataset\sad\92_sad.wav,sad
./kaggle/input\Dataset\sad\93_sad.wav,sad
./kaggle/input\Dataset\sad\94_sad.wav,sad
./kaggle/input\Dataset\sad\95_sad.wav,sad
./kaggle/input\Dataset\sad\96_sad.wav,sad
./kaggle/input\Dataset\sad\97_sad.wav,sad
./kaggle/input\Dataset\sad\98_sad.wav,sad
./kaggle/input\Dataset\sad\99_sad.wav,sad
./kaggle/input\Tess\OAF_angry\OAF_back_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_bar_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_base_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_bath_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_bean_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_beg_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_bite_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_boat_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_bone_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_book_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_bought_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_burn_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_cab_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_calm_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_came_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_cause_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_chain_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_chair_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_chalk_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_chat_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_check_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_cheek_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_chief_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_choice_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_cool_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_dab_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_date_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_dead_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_death_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_deep_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_dime_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_dip_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_ditch_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_dodge_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_dog_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_doll_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_door_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_fail_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_fall_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_far_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_fat_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_fit_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_five_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_food_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_gap_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_gas_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_gaze_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_germ_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_get_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_gin_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_goal_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_good_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_goose_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_gun_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_half_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hall_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hash_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hate_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_have_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_haze_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hire_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hit_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hole_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_home_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hurl_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_hush_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_jail_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_jar_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_join_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_judge_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_jug_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_juice_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_keen_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_keep_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_keg_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_kick_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_kill_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_king_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_kite_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_knock_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_late_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_laud_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_lean_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_learn_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_lease_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_lid_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_life_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_limb_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_live_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_loaf_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_long_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_lore_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_lose_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_lot_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_love_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_luck_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_make_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_match_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_merge_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mess_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_met_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mill_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mob_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mode_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mood_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_moon_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mop_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_mouse_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_nag_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_name_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_near_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_neat_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_nice_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_note_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_numb_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pad_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_page_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pain_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pass_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pearl_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_peg_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_perch_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_phone_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pick_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pike_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pole_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_pool_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_puff_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rag_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_raid_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rain_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_raise_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rat_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_reach_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_read_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_red_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_ring_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_ripe_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_road_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_room_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rose_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rot_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rough_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_rush_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_said_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_sail_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_search_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_seize_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_sell_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_shack_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_shall_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_shawl_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_sheep_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_shirt_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_should_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_shout_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_size_angry.wav,angry
./kaggle/input\Tess\OAF_angry\OAF_soap_angry.wav,angry
